#contig	Name	Description	start	stop	chr
chr18	ENSG00000134443.9	GRP	59220167	59230774	18
chr18	ENSG00000183287.13	CCBE1	59430939	59697241	18
chr18	ENSG00000267774.2	RP11-2N1.2	59696458	59698111	18
chr18	ENSG00000273664.1	RP11-2N1.3	59700522	59700946	18
chr18	ENSG00000141682.11	PMAIP1	59899947	59904306	18
chr18	ENSG00000267279.1	RP11-879F14.2	61585745	61606916	18
chr18	ENSG00000176641.10	RNF152	61808062	61894247	18
chr18	ENSG00000267560.1	RP11-173A16.1	62300035	62300998	18
chr18	ENSG00000267390.1	RP11-635N19.1	63367510	63381629	18
chr18	ENSG00000197641.11	SERPINB13	63586988	63604639	18
chr18	ENSG00000206073.10	SERPINB4	63637258	63644298	18
chr18	ENSG00000206072.12	SERPINB11	63647578	63726432	18
chr18	ENSG00000057149.15	SERPINB3	63655196	63661963	18
chr18	ENSG00000197632.8	SERPINB2	63871691	63903890	18
chr18	ENSG00000166401.14	SERPINB8	63970181	64019779	18
chr18	ENSG00000071991.8	CDH19	66501082	66604138	18
chr18	ENSG00000150636.17	CCDC102B	68715298	69055189	18
chr18	ENSG00000264472.4	RP11-861L17.3	68899780	68902255	18
chr18	ENSG00000273584.1	RP11-861L17.4	68908047	68908599	18
chr18	ENSG00000264705.1	RP11-674P19.2	69212276	69214350	18
chr18	ENSG00000206052.10	DOK6	69401054	69849087	18
chr18	ENSG00000141665.11	FBXO15	74073352	74147865	18
chr18	ENSG00000075336.11	TIMM21	74148510	74160530	18
chr18	ENSG00000166347.18	CYB5A	74250846	74292016	18
chr18	ENSG00000235297.3	FAUP1	74389883	74390297	18
chr18	ENSG00000276934.1	RP11-231E4.5	74504765	74505248	18
chr18	ENSG00000264247.1	LINC00909	74591773	74598508	18
chr18	ENSG00000273669.1	RP11-405M12.4	75073542	75074205	18
chr18	ENSG00000263812.5	LINC00908	76528654	76610968	18
chr18	ENSG00000278107.1	RP11-162A12.4	76805150	76805736	18
chr18	ENSG00000275178.1	RP11-4B16.3	77093085	77093446	18
chr18	ENSG00000278330.1	RP11-4B16.4	77112601	77115726	18
chr18	ENSG00000131196.17	NFATC1	79395855	79529325	18
chr18	ENSG00000274828.1	RP11-567M16.6	79677286	79679358	18
chr18	ENSG00000267270.5	PARD6G-AS1	80147923	80178432	18
chr18	ENSG00000178184.15	PARD6G	80157231	80247546	18
chr18	ENSG00000278000.1	AC139100.4	80161751	80162413	18
chr19	ENSG00000282508.1	LINC01002	198396	237967	19
chr19	ENSG00000141934.9	PLPP2	281039	291504	19
chr19	ENSG00000183186.7	C2CD4C	405437	409170	19
chr19	ENSG00000129946.10	SHC2	416582	460996	19
chr19	ENSG00000141933.9	TPGS1	507833	519654	19
chr19	ENSG00000197540.7	GZMM	544033	549924	19
chr19	ENSG00000070404.9	FSTL3	676364	683399	19
chr19	ENSG00000185198.11	PRSS57	685545	695498	19
chr19	ENSG00000099864.17	PALM	708938	748329	19
chr19	ENSG00000099812.8	MISP	751125	764318	19
chr19	ENSG00000272473.1	AC006273.4	781001	781862	19
chr19	ENSG00000267530.2	LINC01836	782754	785080	19
chr19	ENSG00000129951.18	PLPPR3	812487	821977	19
chr19	ENSG00000172232.9	AZU1	825096	832018	19
chr19	ENSG00000196415.9	PRTN3	840959	848175	19
chr19	ENSG00000197561.6	ELANE	851013	856247	19
chr19	ENSG00000197766.7	CFD	859642	863630	19
chr19	ENSG00000198858.9	R3HDM4	896502	913245	19
chr19	ENSG00000065268.10	WDR18	984270	998438	19
chr19	ENSG00000116032.5	GRIN3B	1000418	1009647	19
chr19	ENSG00000064687.12	ABCA7	1040100	1065572	19
chr19	ENSG00000180448.10	ARHGAP45	1065922	1086578	19
chr19	ENSG00000064932.15	SBNO2	1107635	1174283	19
chr19	ENSG00000099625.12	CBARP	1228435	1238027	19
chr19	ENSG00000167470.12	MIDN	1248552	1259140	19
chr19	ENSG00000228300.13	C19orf24	1275437	1279249	19
chr19	ENSG00000279488.1	AC004623.3	1372237	1373506	19
chr19	ENSG00000130005.12	GAMT	1397025	1401570	19
chr19	ENSG00000267317.2	CTB-25B13.12	1457669	1458580	19
chr19	ENSG00000119559.15	C19orf25	1461153	1479556	19
chr19	ENSG00000115257.15	PCSK4	1481427	1490746	19
chr19	ENSG00000115255.10	REEP6	1490752	1497927	19
chr19	ENSG00000261526.2	CTB-31O20.2	1874870	1876169	19
chr19	ENSG00000213638.5	ADAT3	1908018	1913089	19
chr19	ENSG00000267283.1	AC005306.3	1989400	1990203	19
chr19	ENSG00000099875.14	MKNK2	2037464	2051244	19
chr19	ENSG00000099840.13	IZUMO4	2096868	2099593	19
chr19	ENSG00000104885.17	DOT1L	2164148	2232578	19
chr19	ENSG00000104899.7	AMH	2249308	2252073	19
chr19	ENSG00000167476.10	JSRP1	2252251	2269759	19
chr19	ENSG00000188305.5	C19orf35	2274621	2282176	19
chr19	ENSG00000220008.3	LINGO3	2289783	2292024	19
chr19	ENSG00000176619.12	LMNB2	2427894	2456996	19
chr19	ENSG00000099860.8	GADD45B	2476126	2478259	19
chr19	ENSG00000141873.10	SLC39A3	2732203	2740152	19
chr19	ENSG00000172006.11	ZNF554	2819873	2835773	19
chr19	ENSG00000171970.12	ZNF57	2900897	2918476	19
chr19	ENSG00000104953.19	TLE6	2977445	2995184	19
chr19	ENSG00000060558.3	GNA15	3136192	3163769	19
chr19	ENSG00000267551.3	AC005264.2	3141575	3155175	19
chr19	ENSG00000125910.5	S1PR4	3172345	3180332	19
chr19	ENSG00000129932.7	DOHH	3490820	3500940	19
chr19	ENSG00000183397.5	C19orf71	3539153	3544030	19
chr19	ENSG00000179855.5	GIPC3	3585552	3593541	19
chr19	ENSG00000006638.11	TBXA2R	3594505	3606840	19
chr19	ENSG00000105289.14	TJP3	3708108	3750813	19
chr19	ENSG00000267138.1	AC005954.3	3754619	3756659	19
chr19	ENSG00000267205.1	AC005954.4	3755338	3756451	19
chr19	ENSG00000007264.14	MATK	3777969	3802129	19
chr19	ENSG00000077009.13	NMRK2	3933102	3942416	19
chr19	ENSG00000167657.13	DAPK3	3958452	3971123	19
chr19	ENSG00000283928.1	MIR637	3961413	3961512	19
chr19	ENSG00000105246.5	EBI3	4229497	4237531	19
chr19	ENSG00000105248.15	CCDC94	4248014	4269090	19
chr19	ENSG00000167664.8	TMIGD2	4292231	4302431	19
chr19	ENSG00000105255.10	FSD1	4304599	4323836	19
chr19	ENSG00000267980.1	AC007292.6	4363878	4364640	19
chr19	ENSG00000167670.15	CHAF1A	4402661	4444998	19
chr19	ENSG00000267030.1	CTB-50L17.7	4447303	4448217	19
chr19	ENSG00000267769.1	CTB-50L17.9	4454793	4455220	19
chr19	ENSG00000167676.4	PLIN4	4502211	4518465	19
chr19	ENSG00000214456.8	PLIN5	4522530	4535224	19
chr19	ENSG00000171236.9	LRG1	4536408	4540474	19
chr19	ENSG00000167680.15	SEMA6B	4542592	4559808	19
chr19	ENSG00000185361.8	TNFAIP8L1	4639517	4655568	19
chr19	ENSG00000127666.9	TICAM1	4815931	4831704	19
chr19	ENSG00000276043.4	UHRF1	4903079	4962154	19
chr19	ENSG00000105426.16	PTPRS	5158494	5340803	19
chr19	ENSG00000223573.6	TINCR	5558166	5568034	19
chr19	ENSG00000233270.1	SNRPEP4	5576659	5576938	19
chr19	ENSG00000174898.15	CATSPERD	5720676	5778734	19
chr19	ENSG00000212123.3	PRR22	5782959	5784765	19
chr19	ENSG00000141994.15	DUS3L	5784831	5791238	19
chr19	ENSG00000171119.2	NRTN	5823801	5828324	19
chr19	ENSG00000171124.12	FUT3	5842887	5851474	19
chr19	ENSG00000187650.3	VMAC	5904857	5910853	19
chr19	ENSG00000267571.1	AC104532.4	5911577	5911706	19
chr19	ENSG00000105519.15	CAPS	5911768	5915877	19
chr19	ENSG00000087903.12	RFX2	5993163	6199572	19
chr19	ENSG00000130545.15	CRB3	6463776	6467206	19
chr19	ENSG00000275234.1	CTD-2396E7.11	6469464	6470152	19
chr19	ENSG00000125657.4	TNFSF9	6530998	6535928	19
chr19	ENSG00000125726.10	CD70	6583182	6604103	19
chr19	ENSG00000125735.10	TNFSF14	6661252	6670588	19
chr19	ENSG00000125730.16	C3	6677703	6730562	19
chr19	ENSG00000276980.1	CTD-3128G10.7	6716385	6717742	19
chr19	ENSG00000125733.17	TRIP10	6737924	6751526	19
chr19	ENSG00000269680.1	CTD-3128G10.6	6748292	6748871	19
chr19	ENSG00000125731.12	SH2D3A	6752159	6767588	19
chr19	ENSG00000141968.7	VAV1	6772713	6857366	19
chr19	ENSG00000174837.14	ADGRE1	6887565	6940459	19
chr19	ENSG00000268758.7	ADGRE4P	6952499	6997872	19
chr19	ENSG00000171105.13	INSR	7112254	7294034	19
chr19	ENSG00000104883.7	PEX11G	7476874	7497449	19
chr19	ENSG00000076826.9	CAMSAP3	7595901	7618304	19
chr19	ENSG00000174788.9	PCP2	7632392	7633748	19
chr19	ENSG00000268204.1	CTD-3214H19.6	7633765	7636880	19
chr19	ENSG00000104918.7	RETN	7669043	7670454	19
chr19	ENSG00000183019.7	MCEMP1	7676627	7679826	19
chr19	ENSG00000104921.14	FCER2	7688757	7702146	19
chr19	ENSG00000182566.13	CLEC4G	7728956	7733906	19
chr19	ENSG00000090659.17	CD209	7739993	7747564	19
chr19	ENSG00000104938.16	CLEC4M	7763148	7769605	19
chr19	ENSG00000268297.1	CLEC4GP1	7787548	7790621	19
chr19	ENSG00000183248.11	PRR36	7868718	7874379	19
chr19	ENSG00000178531.5	CTXN1	7924484	7926166	19
chr19	ENSG00000142449.12	FBN3	8065401	8149846	19
chr19	ENSG00000167775.10	CD320	8302126	8308356	19
chr19	ENSG00000186994.11	KANK3	8323340	8343262	19
chr19	ENSG00000167772.11	ANGPTL4	8363288	8374372	19
chr19	ENSG00000133246.11	PRAM1	8490055	8503112	19
chr19	ENSG00000142347.16	MYO1F	8520789	8577577	19
chr19	ENSG00000268618.1	AC092316.1	8549505	8550139	19
chr19	ENSG00000279396.1	AC130469.1	8575078	8576170	19
chr19	ENSG00000142303.13	ADAMTS10	8580241	8610700	19
chr19	ENSG00000267986.1	AC130469.2	8581159	8582715	19
chr19	ENSG00000269300.1	CTD-2529P6.3	8821500	8824081	19
chr19	ENSG00000181143.15	MUC16	8848843	8981342	19
chr19	ENSG00000267510.1	CTC-325H20.4	9291514	9291753	19
chr19	ENSG00000188321.13	ZNF559	9323771	9351162	19
chr19	ENSG00000188629.11	ZNF177	9363019	9382617	19
chr19	ENSG00000174652.17	ZNF266	9412597	9435578	19
chr19	ENSG00000278611.1	CTC-543D15.8	9538732	9539734	19
chr19	ENSG00000171469.10	ZNF561	9604679	9621399	19
chr19	ENSG00000224689.9	ZNF812P	9689923	9700776	19
chr19	ENSG00000277587.1	CTD-3116E22.8	9721902	9722410	19
chr19	ENSG00000267612.1	CTD-3116E22.7	9730852	9731943	19
chr19	ENSG00000267370.1	CTD-2623N2.3	9756151	9756863	19
chr19	ENSG00000105088.8	OLFM2	9853717	9936552	19
chr19	ENSG00000080573.6	COL5A3	9959560	10010471	19
chr19	ENSG00000130810.19	PPAN	10106288	10111296	19
chr19	ENSG00000244165.1	P2RY11	10111537	10115372	19
chr19	ENSG00000090339.8	ICAM1	10270834	10285800	19
chr19	ENSG00000267607.1	CTD-2369P2.8	10286615	10289019	19
chr19	ENSG00000105376.4	ICAM5	10289980	10296778	19
chr19	ENSG00000220201.7	ZGLP1	10304802	10309880	19
chr19	ENSG00000267673.6	FDX2	10310044	10316015	19
chr19	ENSG00000274425.1	AC114271.2	10333640	10336248	19
chr19	ENSG00000076662.9	ICAM3	10338681	10339823	19
chr19	ENSG00000079999.13	KEAP1	10486119	10503741	19
chr19	ENSG00000267197.1	CTC-429L19.3	10490338	10491000	19
chr19	ENSG00000180739.13	S1PR5	10512741	10517931	19
chr19	ENSG00000129355.6	CDKN2D	10566461	10569059	19
chr19	ENSG00000129354.11	AP1M2	10572670	10587315	19
chr19	ENSG00000214212.8	C19orf38	10836574	10869790	19
chr19	ENSG00000130164.13	LDLR	11089361	11133816	19
chr19	ENSG00000161888.11	SPC24	11137311	11155808	19
chr19	ENSG00000197256.10	KANK2	11164266	11197548	19
chr19	ENSG00000130158.13	DOCK6	11199294	11262452	19
chr19	ENSG00000267082.1	CTC-510F12.2	11203627	11216168	19
chr19	ENSG00000279807.1	CTC-510F12.3	11208194	11208685	19
chr19	ENSG00000130173.13	ANGPTL8	11237449	11241943	19
chr19	ENSG00000267174.5	CTC-510F12.4	11300776	11321323	19
chr19	ENSG00000267277.1	CTD-2342J14.6	11368122	11374935	19
chr19	ENSG00000187266.13	EPOR	11377204	11384312	19
chr19	ENSG00000205517.12	RGL3	11384340	11419342	19
chr19	ENSG00000198003.11	CCDC151	11420603	11435739	19
chr19	ENSG00000130176.7	CNN1	11538716	11550323	19
chr19	ENSG00000102575.10	ACP5	11574659	11579008	19
chr19	ENSG00000197044.10	ZNF441	11767091	11784078	19
chr19	ENSG00000177599.12	ZNF491	11798598	11809622	19
chr19	ENSG00000171295.12	ZNF440	11814283	11835201	19
chr19	ENSG00000171291.8	ZNF439	11848760	11883750	19
chr19	ENSG00000198429.9	ZNF69	11887783	11914329	19
chr19	ENSG00000197054.11	ZNF763	11965036	11980381	19
chr19	ENSG00000223547.9	ZNF844	12064698	12081565	19
chr19	ENSG00000248406.1	CTD-3105H18.4	12379745	12383687	19
chr19	ENSG00000180855.15	ZNF443	12429706	12441112	19
chr19	ENSG00000269560.1	CTD-2192J16.21	12529767	12532973	19
chr19	ENSG00000178464.6	RPL10P16	12643274	12643919	19
chr19	ENSG00000132004.12	FBXW9	12688916	12696643	19
chr19	ENSG00000198356.11	ASNA1	12737138	12748323	19
chr19	ENSG00000095066.11	HOOK2	12763002	12872740	19
chr19	ENSG00000171223.5	JUNB	12791495	12793315	19
chr19	ENSG00000104889.5	RNASEH2A	12802062	12813637	19
chr19	ENSG00000105612.8	DNASE2	12875210	12881468	19
chr19	ENSG00000105610.4	KLF1	12884422	12887181	19
chr19	ENSG00000105607.12	GCDH	12891025	12914207	19
chr19	ENSG00000179115.10	FARSA	12922478	12934037	19
chr19	ENSG00000179218.13	CALR	12938606	12944489	19
chr19	ENSG00000104903.4	LYL1	13099032	13103161	19
chr19	ENSG00000160877.5	NACC1	13118102	13141020	19
chr19	ENSG00000160888.6	IER2	13150414	13154908	19
chr19	ENSG00000037757.13	MRI1	13764531	13774167	19
chr19	ENSG00000132003.9	ZSWIM4	13795459	13832230	19
chr19	ENSG00000267519.5	CTD-3252C9.4	13834515	13836286	19
chr19	ENSG00000132000.11	PODNL1	13931186	13953392	19
chr19	ENSG00000267670.1	CTB-55O6.4	14031042	14031557	19
chr19	ENSG00000187867.8	PALM3	14053364	14059159	19
chr19	ENSG00000141854.9	MISP3	14072535	14075062	19
chr19	ENSG00000141858.11	SAMD1	14087839	14091036	19
chr19	ENSG00000105011.8	ASF1B	14119537	14136956	19
chr19	ENSG00000160951.3	PTGER1	14472465	14475362	19
chr19	ENSG00000224543.4	SNRPGP15	14489387	14489609	19
chr19	ENSG00000132002.7	DNAJB1	14514769	14529770	19
chr19	ENSG00000131355.14	ADGRE3	14619116	14690027	19
chr19	ENSG00000269378.1	ITGB1P1	14621633	14622242	19
chr19	ENSG00000127507.17	ADGRE2	14733746	14778537	19
chr19	ENSG00000074181.8	NOTCH3	15159037	15200981	19
chr19	ENSG00000268189.2	AC005785.2	15379311	15381194	19
chr19	ENSG00000279716.1	AC006128.2	15398766	15400294	19
chr19	ENSG00000105122.12	RASAL3	15451623	15464571	19
chr19	ENSG00000225067.4	RPL23AP2	15611909	15612122	19
chr19	ENSG00000186529.15	CYP4F3	15640896	15662825	19
chr19	ENSG00000186204.14	CYP4F12	15672756	15697174	19
chr19	ENSG00000267594.5	CYP4F24P	15760240	15779909	19
chr19	ENSG00000267453.7	LINC01835	15851992	15864904	19
chr19	ENSG00000171903.16	CYP4F11	15912366	15934867	19
chr19	ENSG00000167460.14	TPM4	16067020	16103005	19
chr19	ENSG00000196684.12	HSH2D	16134234	16158575	19
chr19	ENSG00000127528.5	KLF2	16324816	16327874	19
chr19	ENSG00000280332.1	CTD-2013N17.6	16356328	16358327	19
chr19	ENSG00000105072.8	C19orf44	16496310	16521352	19
chr19	ENSG00000269044.2	CTC-429P9.3	16633796	16635269	19
chr19	ENSG00000268087.1	CTC-429P9.2	16636182	16636531	19
chr19	ENSG00000267904.1	CTC-429P9.5	16639966	16640668	19
chr19	ENSG00000072954.6	TMEM38A	16661126	16690029	19
chr19	ENSG00000188039.13	NWD1	16719975	16817963	19
chr19	ENSG00000127511.9	SIN3B	16829399	16880353	19
chr19	ENSG00000268743.1	CTD-2538G9.5	16844024	16846473	19
chr19	ENSG00000127533.3	F2RL3	16888859	16892606	19
chr19	ENSG00000160111.12	CPAMD8	16892946	17026815	19
chr19	ENSG00000130307.11	USHBP1	17249175	17282786	19
chr19	ENSG00000130312.6	MRPL34	17292831	17306843	19
chr19	ENSG00000130300.8	PLVAP	17351447	17377350	19
chr19	ENSG00000269720.2	CTD-2521M24.13	17390508	17394158	19
chr19	ENSG00000130303.12	BST2	17402938	17405648	19
chr19	ENSG00000167483.17	FAM129C	17523300	17553839	19
chr19	ENSG00000179913.10	B3GNT3	17794827	17813082	19
chr19	ENSG00000248099.3	INSL3	17816511	17821574	19
chr19	ENSG00000105639.18	JAK3	17824785	17848032	19
chr19	ENSG00000207166.1	SNORA68	17862587	17862720	19
chr19	ENSG00000105643.9	ARRDC2	18001131	18014102	19
chr19	ENSG00000279172.1	CTB-52I2.7	18009439	18009782	19
chr19	ENSG00000096996.15	IL12RB1	18058994	18098944	19
chr19	ENSG00000099308.10	MAST3	18097792	18151692	19
chr19	ENSG00000216490.3	IFI30	18173161	18178117	19
chr19	ENSG00000105649.9	RAB3A	18196783	18204074	19
chr19	ENSG00000105650.21	PDE4C	18207960	18255419	19
chr19	ENSG00000130518.16	KIAA1683	18257096	18274509	19
chr19	ENSG00000130522.5	JUND	18279759	18281622	19
chr19	ENSG00000130513.6	GDF15	18374730	18389176	19
chr19	ENSG00000175489.9	LRRC25	18391143	18397617	19
chr19	ENSG00000105655.18	ISYNA1	18434562	18438301	19
chr19	ENSG00000105656.12	ELL	18442662	18522127	19
chr19	ENSG00000268938.2	AC005387.3	18531612	18532632	19
chr19	ENSG00000269191.1	AC005387.2	18532907	18536188	19
chr19	ENSG00000268030.1	AC005253.2	18557949	18561519	19
chr19	ENSG00000006016.10	CRLF1	18572607	18607741	19
chr19	ENSG00000006015.17	C19orf60	18588724	18592336	19
chr19	ENSG00000105696.8	TMEM59L	18612850	18621039	19
chr19	ENSG00000105664.10	COMP	18782772	18791314	19
chr19	ENSG00000051128.18	HOMER3	18929200	18941261	19
chr19	ENSG00000105676.13	ARMC6	19033574	19060311	19
chr19	ENSG00000213999.15	MEF2B	19145567	19170289	19
chr19	ENSG00000184162.14	NR2C2AP	19201415	19203424	19
chr19	ENSG00000213996.12	TM6SF2	19264365	19273391	19
chr19	ENSG00000250067.11	YJEFN3	19529363	19537581	19
chr19	ENSG00000160161.9	CILP2	19538247	19546659	19
chr19	ENSG00000105717.13	PBX4	19561706	19618916	19
chr19	ENSG00000064547.13	LPAR2	19623667	19628930	19
chr19	ENSG00000105708.8	ZNF14	19710470	19733097	19
chr19	ENSG00000267481.1	CTC-559E9.5	19788754	19790531	19
chr19	ENSG00000256771.3	ZNF253	19865885	19894674	19
chr19	ENSG00000267565.1	CTC-559E9.8	19895470	19895847	19
chr19	ENSG00000197124.11	ZNF682	19997057	20039506	19
chr19	ENSG00000280079.1	CTC-260E6.4	20220596	20221868	19
chr19	ENSG00000237440.8	ZNF737	20535824	20565809	19
chr19	ENSG00000268416.1	CTD-2626G11.2	20746922	20755250	19
chr19	ENSG00000268357.1	VN1R81P	21123816	21124188	19
chr19	ENSG00000240522.1	RPL7AP10	21149647	21150438	19
chr19	ENSG00000268521.1	VN1R83P	21289553	21289998	19
chr19	ENSG00000268555.1	RP11-678G14.3	21570821	21587322	19
chr19	ENSG00000268433.1	MTDHP3	21677549	21678221	19
chr19	ENSG00000279377.1	AC003973.3	21965707	21968529	19
chr19	ENSG00000269837.1	IPO5P1	23255052	23257939	19
chr19	ENSG00000233836.7	RP11-255H23.2	23762943	23833314	19
chr19	ENSG00000225178.5	RPSAP58	23827182	23828049	19
chr19	ENSG00000268362.5	CTD-2017D11.1	24048936	24066909	19
chr19	ENSG00000268442.1	CTD-2027I19.2	24162369	24163425	19
chr19	ENSG00000281468.1	CTC-459F4.9	27802837	27803472	19
chr19	ENSG00000166289.5	PLEKHF1	29665055	29675457	19
chr19	ENSG00000105173.13	CCNE1	29811897	29824308	19
chr19	ENSG00000121297.6	TSHZ3	31274944	31349547	19
chr19	ENSG00000242325.1	RPS12P31	32636077	32636475	19
chr19	ENSG00000267475.1	CTD-2538C1.2	32687088	32691750	19
chr19	ENSG00000131944.9	FAAP24	32972208	32978222	19
chr19	ENSG00000131941.7	RHPN2	32978592	33064888	19
chr19	ENSG00000245848.2	CEBPA	33300474	33302564	19
chr19	ENSG00000267296.2	CEBPA-AS1	33302856	33305035	19
chr19	ENSG00000153885.14	KCTD15	33795932	33815763	19
chr19	ENSG00000277013.1	CTC-526N19.1	33906351	33908391	19
chr19	ENSG00000126249.7	PDCD2L	34404383	34426111	19
chr19	ENSG00000268751.1	SCGB1B2P	34576732	34577701	19
chr19	ENSG00000197841.14	ZNF181	34734154	34745378	19
chr19	ENSG00000271109.1	CTC-523E23.11	34849277	34860576	19
chr19	ENSG00000168661.14	ZNF30	34926902	34945170	19
chr19	ENSG00000280106.1	CTC-523E23.3	34949037	34951205	19
chr19	ENSG00000089351.14	GRAMD1A	34994783	35026471	19
chr19	ENSG00000271032.1	CTD-2527I21.14	35014960	35025335	19
chr19	ENSG00000105711.11	SCN1B	35030465	35040449	19
chr19	ENSG00000105707.13	HPN	35040505	35066571	19
chr19	ENSG00000227392.1	HPN-AS1	35059058	35099387	19
chr19	ENSG00000089356.18	FXYD3	35115878	35124324	19
chr19	ENSG00000153902.13	LGI4	35124512	35142451	19
chr19	ENSG00000266964.5	FXYD1	35139580	35143109	19
chr19	ENSG00000221946.7	FXYD7	35143249	35154301	19
chr19	ENSG00000105699.16	LSR	35248329	35267964	19
chr19	ENSG00000268947.1	AD000684.2	35262845	35264804	19
chr19	ENSG00000105697.7	HAMP	35280715	35285143	19
chr19	ENSG00000105695.14	MAG	35292124	35313804	19
chr19	ENSG00000012124.16	CD22	35319260	35347355	19
chr19	ENSG00000269553.1	U62631.5	35330842	35331905	19
chr19	ENSG00000233214.1	AC002511.2	35424061	35424652	19
chr19	ENSG00000126262.4	FFAR2	35443906	35451767	19
chr19	ENSG00000188508.10	KRTDAP	35487323	35495558	19
chr19	ENSG00000161249.20	DMKN	35497219	35513658	19
chr19	ENSG00000189001.10	SBSN	35523366	35528351	19
chr19	ENSG00000236144.6	TMEM147-AS1	35540737	35546029	19
chr19	ENSG00000011590.13	ZBTB32	35704526	35717038	19
chr19	ENSG00000004776.12	HSPB6	35754871	35758079	19
chr19	ENSG00000004777.18	ARHGAP33	35774531	35788822	19
chr19	ENSG00000167604.13	NFKBID	35887652	35900662	19
chr19	ENSG00000126264.9	HCST	35903855	35904377	19
chr19	ENSG00000011600.11	TYROBP	35904400	35908295	19
chr19	ENSG00000181392.14	SYNE4	36003309	36008793	19
chr19	ENSG00000105270.14	CLIP3	36014659	36033343	19
chr19	ENSG00000161277.10	THAP8	36034984	36054762	19
chr19	ENSG00000075702.16	WDR62	36054880	36105106	19
chr19	ENSG00000270760.1	AD001527.7	36144080	36148348	19
chr19	ENSG00000161281.10	COX7A1	36150921	36152869	19
chr19	ENSG00000267053.6	CTD-3162L10.1	36304579	36312668	19
chr19	ENSG00000181007.8	ZFP82	36383119	36418656	19
chr19	ENSG00000245680.9	ZNF585B	37181578	37217925	19
chr19	ENSG00000276846.1	CTD-3220F14.3	37314867	37315620	19
chr19	ENSG00000171817.16	ZNF540	37594829	37614097	19
chr19	ENSG00000196381.10	ZNF781	37667750	37678773	19
chr19	ENSG00000198182.12	ZNF607	37696362	37719790	19
chr19	ENSG00000267152.1	CTD-2528L19.6	37728585	37730643	19
chr19	ENSG00000275132.1	RN7SL663P	38200233	38200532	19
chr19	ENSG00000167642.12	SPINT2	38244034	38292614	19
chr19	ENSG00000167641.10	PPP1R14A	38251236	38256591	19
chr19	ENSG00000167644.11	C19orf33	38304160	38305009	19
chr19	ENSG00000099337.4	KCNK6	38319843	38332076	19
chr19	ENSG00000188766.12	SPRED3	38388420	38399587	19
chr19	ENSG00000171777.15	RASGRP4	38409084	38426305	19
chr19	ENSG00000104814.12	MAP4K1	38587640	38618882	19
chr19	ENSG00000182472.8	CAPN12	38733702	38769904	19
chr19	ENSG00000178934.4	LGALS7B	38789210	38791749	19
chr19	ENSG00000171747.8	LGALS4	38801670	38813364	19
chr19	ENSG00000269688.1	AC008982.2	38844728	38845499	19
chr19	ENSG00000187994.13	RINL	38867833	38878279	19
chr19	ENSG00000104835.14	SARS2	38915265	38930547	19
chr19	ENSG00000128626.11	MRPS12	38930896	38933162	19
chr19	ENSG00000269190.5	FBXO17	38941400	38975910	19
chr19	ENSG00000161243.8	FBXO27	38990713	39032785	19
chr19	ENSG00000179751.6	SYCN	39202830	39204266	19
chr19	ENSG00000128011.4	LRFN1	39306567	39314650	19
chr19	ENSG00000268262.1	CTC-246B18.8	39315336	39320858	19
chr19	ENSG00000269246.1	CTC-246B18.10	39341772	39341945	19
chr19	ENSG00000241983.3	RN7SL566P	39369152	39369448	19
chr19	ENSG00000128016.5	ZFP36	39406812	39409412	19
chr19	ENSG00000090924.14	PLEKHG2	39412584	39428415	19
chr19	ENSG00000176396.10	EID2	39538704	39540333	19
